"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1960-M01","1960-M02","1960-M03","1960-M04","1960-M05","1960-M06","1960-M07","1960-M08","1960-M09","1960-M10","1960-M11","1960-M12","1961-M01","1961-M02","1961-M03","1961-M04","1961-M05","1961-M06","1961-M07","1961-M08","1961-M09","1961-M10","1961-M11","1961-M12","1962-M01","1962-M02","1962-M03","1962-M04","1962-M05","1962-M06","1962-M07","1962-M08","1962-M09","1962-M10","1962-M11","1962-M12","1963-M01","1963-M02","1963-M03","1963-M04","1963-M05","1963-M06","1963-M07","1963-M08","1963-M09","1963-M10","1963-M11","1963-M12","1964-M01","1964-M02","1964-M03","1964-M04","1964-M05","1964-M06","1964-M07","1964-M08","1964-M09","1964-M10","1964-M11","1964-M12","1965-M01","1965-M02","1965-M03","1965-M04","1965-M05","1965-M06","1965-M07","1965-M08","1965-M09","1965-M10","1965-M11","1965-M12","1966-M01","1966-M02","1966-M03","1966-M04","1966-M05","1966-M06","1966-M07","1966-M08","1966-M09","1966-M10","1966-M11","1966-M12","1967-M01","1967-M02","1967-M03","1967-M04","1967-M05","1967-M06","1967-M07","1967-M08","1967-M09","1967-M10","1967-M11","1967-M12","1968-M01","1968-M02","1968-M03","1968-M04","1968-M05","1968-M06","1968-M07","1968-M08","1968-M09","1968-M10","1968-M11","1968-M12","1969-M01","1969-M02","1969-M03","1969-M04","1969-M05","1969-M06","1969-M07","1969-M08","1969-M09","1969-M10","1969-M11","1969-M12","1970-M01","1970-M02","1970-M03","1970-M04","1970-M05","1970-M06","1970-M07","1970-M08","1970-M09","1970-M10","1970-M11","1970-M12","1971-M01","1971-M02","1971-M03","1971-M04","1971-M05","1971-M06","1971-M07","1971-M08","1971-M09","1971-M10","1971-M11","1971-M12","1972-M01","1972-M02","1972-M03","1972-M04","1972-M05","1972-M06","1972-M07","1972-M08","1972-M09","1972-M10","1972-M11","1972-M12","1973-M01","1973-M02","1973-M03","1973-M04","1973-M05","1973-M06","1973-M07","1973-M08","1973-M09","1973-M10","1973-M11","1973-M12","1974-M01","1974-M02","1974-M03","1974-M04","1974-M05","1974-M06","1974-M07","1974-M08","1974-M09","1974-M10","1974-M11","1974-M12","1975-M01","1975-M02","1975-M03","1975-M04","1975-M05","1975-M06","1975-M07","1975-M08","1975-M09","1975-M10","1975-M11","1975-M12","1976-M01","1976-M02","1976-M03","1976-M04","1976-M05","1976-M06","1976-M07","1976-M08","1976-M09","1976-M10","1976-M11","1976-M12","1977-M01","1977-M02","1977-M03","1977-M04","1977-M05","1977-M06","1977-M07","1977-M08","1977-M09","1977-M10","1977-M11","1977-M12","1978-M01","1978-M02","1978-M03","1978-M04","1978-M05","1978-M06","1978-M07","1978-M08","1978-M09","1978-M10","1978-M11","1978-M12","1979-M01","1979-M02","1979-M03","1979-M04","1979-M05","1979-M06","1979-M07","1979-M08","1979-M09","1979-M10","1979-M11","1979-M12","1980-M01","1980-M02","1980-M03","1980-M04","1980-M05","1980-M06","1980-M07","1980-M08","1980-M09","1980-M10","1980-M11","1980-M12","1981-M01","1981-M02","1981-M03","1981-M04","1981-M05","1981-M06","1981-M07","1981-M08","1981-M09","1981-M10","1981-M11","1981-M12","1982-M01","1982-M02","1982-M03","1982-M04","1982-M05","1982-M06","1982-M07","1982-M08","1982-M09","1982-M10","1982-M11","1982-M12","1983-M01","1983-M02","1983-M03","1983-M04","1983-M05","1983-M06","1983-M07","1983-M08","1983-M09","1983-M10","1983-M11","1983-M12","1984-M01","1984-M02","1984-M03","1984-M04","1984-M05","1984-M06","1984-M07","1984-M08","1984-M09","1984-M10","1984-M11","1984-M12","1985-M01","1985-M02","1985-M03","1985-M04","1985-M05","1985-M06","1985-M07","1985-M08","1985-M09","1985-M10","1985-M11","1985-M12","1986-M01","1986-M02","1986-M03","1986-M04","1986-M05","1986-M06","1986-M07","1986-M08","1986-M09","1986-M10","1986-M11","1986-M12","1987-M01","1987-M02","1987-M03","1987-M04","1987-M05","1987-M06","1987-M07","1987-M08","1987-M09","1987-M10","1987-M11","1987-M12","1988-M01","1988-M02","1988-M03","1988-M04","1988-M05","1988-M06","1988-M07","1988-M08","1988-M09","1988-M10","1988-M11","1988-M12","1989-M01","1989-M02","1989-M03","1989-M04","1989-M05","1989-M06","1989-M07","1989-M08","1989-M09","1989-M10","1989-M11","1989-M12","1990-M01","1990-M02","1990-M03","1990-M04","1990-M05","1990-M06","1990-M07","1990-M08","1990-M09","1990-M10","1990-M11","1990-M12","1991-M01","1991-M02","1991-M03","1991-M04","1991-M05","1991-M06","1991-M07","1991-M08","1991-M09","1991-M10","1991-M11","1991-M12","1992-M01","1992-M02","1992-M03","1992-M04","1992-M05","1992-M06","1992-M07","1992-M08","1992-M09","1992-M10","1992-M11","1992-M12","1993-M01","1993-M02","1993-M03","1993-M04","1993-M05","1993-M06","1993-M07","1993-M08","1993-M09","1993-M10","1993-M11","1993-M12","1994-M01","1994-M02","1994-M03","1994-M04","1994-M05","1994-M06","1994-M07","1994-M08","1994-M09","1994-M10","1994-M11","1994-M12","1995-M01","1995-M02","1995-M03","1995-M04","1995-M05","1995-M06","1995-M07","1995-M08","1995-M09","1995-M10","1995-M11","1995-M12","1996-M01","1996-M02","1996-M03","1996-M04","1996-M05","1996-M06","1996-M07","1996-M08","1996-M09","1996-M10","1996-M11","1996-M12","1997-M01","1997-M02","1997-M03","1997-M04","1997-M05","1997-M06","1997-M07","1997-M08","1997-M09","1997-M10","1997-M11","1997-M12"
"IMF.STA:ER_2026_FEB_VINTAGE(2.0.0)","GBR.XDC_USD.PA_RT.M","OBS_VALUE","United Kingdom","Domestic currency per US Dollar","Period average","Monthly","Units","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.411015207731613","0.404907478805081","0.401445202890986","0.401123144966355","0.395882818842392","0.388802488487093","0.38402457772044","0.381533765883836","0.383141762598905","0.382848392183326","0.388198757914673","0.409332787723837","0.40816326547272","0.409668168951114","0.417362270624943","0.425170068207981","0.426439232591232","0.424448217497644","0.412201154333141","0.403714170530365","0.402738622796109","0.395100750847531","0.388198757914673","0.393391030839257","0.403714170530365","0.413052457832735","0.411861614667159","0.418410042016071","0.431220353786641","0.449640287971961","0.439580999","0.427678999","0.418811999","0.414330999","0.418460999","0.418683999","0.426282999","0.431782999","0.428764999","0.429592999","0.429464999","0.423323999","0.417793999","0.413654999","0.421935999","0.430693999","0.438200999","0.457729999","0.472966999","0.479374999","0.486429999","0.487729999","0.494657999","0.493105999","0.493382999","0.514246999","0.541184999","0.552548999","0.567204999","0.559819999","0.560949999","0.578110999","0.609932999","0.611267999","0.596360999","0.583656999","0.584790999","0.582367999","0.581676999","0.581900999","0.581648999","0.580767999","0.574709999","0.573619999","0.564896999","0.549670999","0.539554999","0.517084999","0.515534999","0.524162999","0.540373999","0.550242999","0.544763999","0.527720999","0.514993999","0.510803999","0.498524999","0.509441999","0.504404999","0.498758999","0.498962999","0.490755999","0.482355999","0.486184999","0.474060999","0.442621999","0.446833999","0.455312999","0.465868999","0.469779999","0.454675999","0.441724999","0.436582999","0.453359999","0.451646999","0.434431999","0.427889999","0.421563999","0.422101999","0.416333999","0.413934999","0.416972999","0.426994999","0.415834999","0.435707999","0.448624999","0.459185999","0.478524999","0.506263999","0.533190999","0.549824999","0.551201999","0.542722999","0.525827999","0.524783999","0.530090999","0.541534999","0.553157999","0.564887999","0.551739999","0.569372999","0.576232999","0.579182999","0.583598999","0.589160999","0.612816999","0.617583999","0.635619999","0.652728999","0.670904999","0.648717999","0.635349999","0.645076999","0.654064999","0.665710999","0.667158999","0.667726999","0.676648999","0.696984999","0.710017999","0.695129999","0.686740999","0.702726999","0.719860999","0.725883","0.757402","0.761356","0.794383","0.820313","0.80537","0.842496","0.885801","0.91266","0.894962","0.805315999","0.800777","0.780799","0.72627","0.72202","0.733788","0.702780999","0.694505999","0.691272","0.701973","0.699812","0.682016","0.668419","0.656906","0.663719","0.662699","0.672789","0.679133","0.700417","0.702389","0.696096","0.664052","0.65514","0.628116","0.613425","0.59982","0.61348","0.621163","0.626973","0.608124","0.602222","0.563414","0.547189","0.554719","0.569359","0.54646","0.533136","0.534529","0.561462","0.58647","0.589082","0.594033","0.576306","0.553232","0.547254","0.563114","0.570181","0.583088","0.588154","0.613493","0.64408","0.616559","0.626031","0.636873","0.629829","0.635778","0.626893","0.605595","0.589663","0.61546","0.611011","0.595893","0.585561","0.55355","0.526976","0.532042","0.51423","0.509196","0.518949","0.517223","0.508804","0.546677","0.571755","0.579301","0.607077","0.607024","0.594139","0.580229","0.580619","0.562644","0.548692","0.55212","0.562936","0.57991","0.569306","0.552351","0.539743","0.521128","0.515814","0.540741","0.603548","0.655092","0.644601","0.652755","0.695672","0.68489","0.64673","0.645826","0.661392","0.668092","0.670338","0.65617","0.6726307","0.675372","0.67121094","0.66994","0.67635477","0.67079729","0.67451936","0.66538465","0.6559369","0.64723063","0.64825541","0.63960594","0.62274808","0.62921345","0.64113277","0.63501203","0.63628006","0.62491667","0.62171066","0.62984425","0.62704575","0.62708867","0.63728833","0.6422044","0.63341278","0.6395278","0.64968604","0.65355223","0.6510129","0.65480763","0.65993679","0.66030395","0.64840972","0.64365441","0.64531147","0.64134496","0.63091362","0.60141075","0.60084063","0.60253245","0.615098","0.62296027","0.61390889","0.61228693","0.60832775","0.59842592","0.62376559","0.62517273","0.61311686","0.59252793","0.60191005"
