"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","PRODUCTION_INDEX","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1960-M01","1960-M02","1960-M03","1960-M04","1960-M05","1960-M06","1960-M07","1960-M08","1960-M09","1960-M10","1960-M11","1960-M12","1961-M01","1961-M02","1961-M03","1961-M04","1961-M05","1961-M06","1961-M07","1961-M08","1961-M09","1961-M10","1961-M11","1961-M12","1962-M01","1962-M02","1962-M03","1962-M04","1962-M05","1962-M06","1962-M07","1962-M08","1962-M09","1962-M10","1962-M11","1962-M12","1963-M01","1963-M02","1963-M03","1963-M04","1963-M05","1963-M06","1963-M07","1963-M08","1963-M09","1963-M10","1963-M11","1963-M12","1964-M01","1964-M02","1964-M03","1964-M04","1964-M05","1964-M06","1964-M07","1964-M08","1964-M09","1964-M10","1964-M11","1964-M12","1965-M01","1965-M02","1965-M03","1965-M04","1965-M05","1965-M06","1965-M07","1965-M08","1965-M09","1965-M10","1965-M11","1965-M12","1966-M01","1966-M02","1966-M03","1966-M04","1966-M05","1966-M06","1966-M07","1966-M08","1966-M09","1966-M10","1966-M11","1966-M12","1967-M01","1967-M02","1967-M03","1967-M04","1967-M05","1967-M06","1967-M07","1967-M08","1967-M09","1967-M10","1967-M11","1967-M12","1968-M01","1968-M02","1968-M03","1968-M04","1968-M05","1968-M06","1968-M07","1968-M08","1968-M09","1968-M10","1968-M11","1968-M12","1969-M01","1969-M02","1969-M03","1969-M04","1969-M05","1969-M06","1969-M07","1969-M08","1969-M09","1969-M10","1969-M11","1969-M12","1970-M01","1970-M02","1970-M03","1970-M04","1970-M05","1970-M06","1970-M07","1970-M08","1970-M09","1970-M10","1970-M11","1970-M12","1971-M01","1971-M02","1971-M03","1971-M04","1971-M05","1971-M06","1971-M07","1971-M08","1971-M09","1971-M10","1971-M11","1971-M12","1972-M01","1972-M02","1972-M03","1972-M04","1972-M05","1972-M06","1972-M07","1972-M08","1972-M09","1972-M10","1972-M11","1972-M12","1973-M01","1973-M02","1973-M03","1973-M04","1973-M05","1973-M06","1973-M07","1973-M08","1973-M09","1973-M10","1973-M11","1973-M12","1974-M01","1974-M02","1974-M03","1974-M04","1974-M05","1974-M06","1974-M07","1974-M08","1974-M09","1974-M10","1974-M11","1974-M12","1975-M01","1975-M02","1975-M03","1975-M04","1975-M05","1975-M06","1975-M07","1975-M08","1975-M09","1975-M10","1975-M11","1975-M12","1976-M01","1976-M02","1976-M03","1976-M04","1976-M05","1976-M06","1976-M07","1976-M08","1976-M09","1976-M10","1976-M11","1976-M12","1977-M01","1977-M02","1977-M03","1977-M04","1977-M05","1977-M06","1977-M07","1977-M08","1977-M09","1977-M10","1977-M11","1977-M12","1978-M01","1978-M02","1978-M03","1978-M04","1978-M05","1978-M06","1978-M07","1978-M08","1978-M09","1978-M10","1978-M11","1978-M12","1979-M01","1979-M02","1979-M03","1979-M04","1979-M05","1979-M06","1979-M07","1979-M08","1979-M09","1979-M10","1979-M11","1979-M12","1980-M01","1980-M02","1980-M03","1980-M04","1980-M05","1980-M06","1980-M07","1980-M08","1980-M09","1980-M10","1980-M11","1980-M12","1981-M01","1981-M02","1981-M03","1981-M04","1981-M05","1981-M06","1981-M07","1981-M08","1981-M09","1981-M10","1981-M11","1981-M12","1982-M01","1982-M02","1982-M03","1982-M04","1982-M05","1982-M06","1982-M07","1982-M08","1982-M09","1982-M10","1982-M11","1982-M12","1983-M01","1983-M02","1983-M03","1983-M04","1983-M05","1983-M06","1983-M07","1983-M08","1983-M09","1983-M10","1983-M11","1983-M12","1984-M01","1984-M02","1984-M03","1984-M04","1984-M05","1984-M06","1984-M07","1984-M08","1984-M09","1984-M10","1984-M11","1984-M12","1985-M01","1985-M02","1985-M03","1985-M04","1985-M05","1985-M06","1985-M07","1985-M08","1985-M09","1985-M10","1985-M11","1985-M12","1986-M01","1986-M02","1986-M03","1986-M04","1986-M05","1986-M06","1986-M07","1986-M08","1986-M09","1986-M10","1986-M11","1986-M12","1987-M01","1987-M02","1987-M03","1987-M04","1987-M05","1987-M06","1987-M07","1987-M08","1987-M09","1987-M10","1987-M11","1987-M12","1988-M01","1988-M02","1988-M03","1988-M04","1988-M05","1988-M06","1988-M07","1988-M08","1988-M09","1988-M10","1988-M11","1988-M12","1989-M01","1989-M02","1989-M03","1989-M04","1989-M05","1989-M06","1989-M07","1989-M08","1989-M09","1989-M10","1989-M11","1989-M12","1990-M01","1990-M02","1990-M03","1990-M04","1990-M05","1990-M06","1990-M07","1990-M08","1990-M09","1990-M10","1990-M11","1990-M12","1991-M01","1991-M02","1991-M03","1991-M04","1991-M05","1991-M06","1991-M07","1991-M08","1991-M09","1991-M10","1991-M11","1991-M12","1992-M01","1992-M02","1992-M03","1992-M04","1992-M05","1992-M06","1992-M07","1992-M08","1992-M09","1992-M10","1992-M11","1992-M12","1993-M01","1993-M02","1993-M03","1993-M04","1993-M05","1993-M06","1993-M07","1993-M08","1993-M09","1993-M10","1993-M11","1993-M12","1994-M01","1994-M02","1994-M03","1994-M04","1994-M05","1994-M06","1994-M07","1994-M08","1994-M09","1994-M10","1994-M11","1994-M12","1995-M01","1995-M02","1995-M03","1995-M04","1995-M05","1995-M06","1995-M07","1995-M08","1995-M09","1995-M10","1995-M11","1995-M12","1996-M01","1996-M02","1996-M03","1996-M04","1996-M05","1996-M06","1996-M07","1996-M08","1996-M09","1996-M10","1996-M11","1996-M12","1997-M01","1997-M02","1997-M03","1997-M04","1997-M05","1997-M06","1997-M07","1997-M08","1997-M09","1997-M10","1997-M11","1997-M12"
"IMF.STA:PI(2.0.0)","GBR.IND.IX.M","OBS_VALUE","United Kingdom","Industrial Production","Index","Monthly","Units","49.03826286987851","50.79095418652129","52.10779104876084","48.60240841547528","51.23608213995438","49.0382628698785","44.66117132778648","42.03677110233725","50.79095418652131","52.10779104876086","52.10779104876086","49.03826286987854","49.03826286987854","51.23608213995442","51.67193659435765","50.35509973211812","49.48339082331166","51.67193659435768","47.73069950666888","40.2840797856945","50.79095418652135","51.67193659435767","52.1077910487609","48.60240841547533","48.60240841547533","51.23608213995444","52.97949995756737","49.03826286987855","52.10779104876089","50.79095418652134","46.41386264442932","42.47262555674049","52.54364550316411","52.10779104876088","52.97949995756734","49.03826286987853","48.6024084154753","52.10779104876087","53.86048236540365","49.91924527771486","53.42462791100043","52.10779104876087","48.16655396107207","44.66117132778651","54.73219127421011","55.61317368204643","57.36586499868921","52.97949995756734","54.29633681980689","57.36586499868922","56.04902813644965","56.92073704525612","55.61317368204642","57.80171945309244","49.91924527771485","48.16655396107207","56.92073704525614","58.67342836189892","59.99026522413847","56.48488259085288","57.80171945309242","59.99026522413844","59.99026522413844","56.04902813644966","59.55441076973524","56.92073704525611","51.23608213995438","49.48339082331158","57.80171945309239","60.42611967854164","61.30710208637796","57.80171945309237","58.2375739074956","60.86197413294485","63.05051990399086","57.80171945309237","59.10928281630207","59.10928281630207","53.42462791100033","50.35509973211798","58.23757390749556","59.55441076973511","59.99026522413834","56.92073704525603","56.92073704525603","59.99026522413836","58.67342836189879","59.55441076973511","57.80171945309232","58.67342836189878","52.54364550316396","48.60240841547517","57.8017194530923","59.99026522413831","61.74295654078109","59.55441076973507","58.23757390749551","62.22517849033358","64.17261328660334","58.88671883958544","62.41064847093071","60.3704786843624","54.99184924704592","54.15723433435886","61.20509359704939","63.15252839331914","65.28543317018601","61.6687685485422","61.6687685485422","64.63628823809612","66.3055180634702","61.85423852913935","63.52346835451343","64.35808326720047","57.03201903361422","55.17731922764305","62.68885344182638","63.8016733254091","67.0473979858587","63.33799837391628","62.03970850973646","65.93457810227597","65.19269817988749","64.82175821869325","62.87432342242347","63.52346835451339","56.66107907241997","54.52817429555312","63.52346835451341","66.30551806347021","67.14013297615724","62.87432342242347","63.70893833511051","65.28543317018603","66.30551806347019","61.6687685485422","63.9871433060062","62.87432342242347","55.91919915003151","54.15723433435891","62.96705841272209","65.09996318958897","66.95466299556017","62.22517849033361","61.20509359704944","58.60851386868979","64.82175821869329","63.24526338361776","64.45081825749904","64.82175821869328","57.1247540239128","55.5482591888373","66.30551806347023","69.45850773362125","72.05508746198092","66.9546629955601","68.71662781123273","72.42602742317512","75.11534214183336","67.41833794705288","68.9948327821284","71.03500256869672","62.78158843212488","60.18500870376518","70.66406260750241","74.00252225825056","75.39354711272895","66.58372303436581","62.78158843212484","67.41833794705282","71.68414750078656","68.16021786944129","70.57132761720383","71.31320753959231","63.52346835451333","60.83415363585508","70.29312264630815","71.68414750078654","73.63158229705629","64.82175821869311","66.6764580246643","71.31320753959227","68.80936280153117","65.19269817988732","63.15252839331904","63.43073336421472","56.66107907241985","52.95167946047748","64.17261328660319","67.97474788884414","69.82944769481533","62.50338346122911","63.4307333642147","69.36577274332251","71.03500256869659","64.636288238096","67.69654291794847","64.26534827690179","59.53586377167522","55.9191991500314","67.41833794705279","72.14782245227933","74.46619720974332","67.78927790824701","69.55124272391963","74.83713717093752","76.41363200601303","68.71662781123256","72.70423239407062","66.39825305376858","62.78158843212478","59.53586377167521","70.5713276172038","73.53884730675771","74.9298721612361","68.9948327821283","70.01491767541245","75.39354711272891","73.16790734556351","75.02260715153471","69.55124272391967","71.96235247168222","66.76919301496287","63.2452633836176","74.4661972097433","74.55893220004186","77.24824691870008","71.40594252989082","66.30551806347004","78.36106680228277","81.32858649183667","72.51876241347354","73.35337732616058","77.80465686049143","69.55124272391961","62.87432342242331","73.35337732616054","75.39354711272884","79.47388668586545","70.94226757839797","71.96235247168213","76.32089701571442","76.97004194780433","67.41833794705271","66.86192800526133","70.01491767541235","62.87432342242329","58.23757390749534","66.67645802466426","68.71662781123256","71.12773755899511","62.87432342242333","63.43073336421468","69.82944769481529","70.57132761720377","63.80167332540891","62.59611845152766","66.76919301496283","61.01962361645214","57.40295899480831","66.67645802466426","70.29312264630807","71.49867752018934","62.78158843212475","64.07987829630459","70.47859262690519","71.12773755899511","64.35808326720028","65.19269817988732","65.37816816048444","60.834153635855","57.58842897540539","66.67645802466421","69.36577274332243","70.01491767541234","63.52346835451317","64.821758218693","72.14782245227919","71.68414750078643","65.8418431119772","66.67645802466424","65.84184311197721","62.31791348063196","59.44312878137662","68.623892820934","72.0550874619807","74.00252225825044","65.74910812167863","68.90209779182965","74.65166719034034","75.30081212243026","66.12004808287287","65.09996318958869","67.32560295675411","61.29782858734775","59.44312878137656","68.7166278112325","70.66406260750225","72.14782245227919","64.72902322839446","68.25295285973971","74.92987216123599","78.63927177317836","69.458507733621","69.08756777242673","73.16790734556334","65.19269817988726","63.52346835451317","73.7243172873547","74.37346221944462","77.99012684108843","67.69654291794834","72.33329243287631","72.79696738436911","77.6191868798942","73.07517235526481","69.82944769481524","70.10765266571092","68.62389282093394","63.52346835451316","74.92987216123596","80.40123658885096","77.3409819089985","74.55893220004172","72.98243736496624","75.30081212243023","83.27602128810633","73.53884730675759","71.49867752018931","74.83713717093745","72.2405574425778","67.14013297615705","77.43371689929714","82.53414136571791","81.97773142392656","78.26833181198418","76.22816202541586","80.03029662765679","88.84012070601995","75.48628210302738","77.34098190899857","79.01021173437263","73.07517235526484","73.53884730675763","82.9978163172107","84.1106362007934","88.28371076422858","79.19568171496973","80.49397157914956","81.05038152094092","88.74738571572136","80.03029662765678","80.6794415597467","80.49397157914956","74.65166719034034","75.57901709332593","81.79226144332942","86.33627596795883","88.74738571572138","79.47388668586543","81.88499643362798","80.49397157914962","91.15849546348396","79.19568171496981","82.16320140452371","81.32858649183669","76.04269204481881","75.11534214183319","79.10294672467126","87.26362587094449","86.70721592915315","77.80465686049147","81.05038152094105","79.75209165676121","84.5743111522863","77.89739185078999","78.17559682168567","75.67175208362453","75.30081212243031","70.20038765600953","77.34098190899861","84.66704614258482","83.18328629780783","77.89739185078993","78.54653678287985","79.28841670526831","87.07815589034731","77.9901268410885","74.00252225825041","78.45380179258126","75.76448707392302","69.55124272391956","80.21576660825389","84.7597811328833","83.64696124930062","80.49397157914962","76.5991019866101","79.566621676164","90.32388055079689","79.1029467246712","77.89739185078997","79.1956817149698","75.85722206422167","72.79696738436918","82.53414136571792","84.01790121049488","89.48926563810989","82.99781631721075","80.03029662765684","82.62687635601651","94.12601515303789","82.34867138512083","83.92516622019634","84.4815761619877","78.5465367828799","79.84482664705972","87.72730082243728","88.74738571572143","93.29140024035084","85.96533600676461","84.29610618139052","85.9927439117363","97.15483424295856","82.59946845104474","86.43922752498521","85.81415046643677","80.63494055274962","81.34931433394785","86.43922752498521","90.90406365747411","93.76155878226702","84.56399634933987","87.42149147413276","90.18968987627589","95.27960306731324","85.724853743787","87.42149147413278","83.13524878694341","84.3854029040403","79.83127004890161","86.88571113823408","94.38663584081544","92.8685915557692","86.61782097028476","89.65390954037722","88.00585973264967","92.40065921992316","91.41182933528659","88.33546969419516","89.87364951474087","91.96117927119574","82.40249038637617","94.15857901483243","100.6409082585607","95.9164988097418","94.48818897637802"
