"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1957-M01","1957-M02","1957-M03","1957-M04","1957-M05","1957-M06","1957-M07","1957-M08","1957-M09","1957-M10","1957-M11","1957-M12","1958-M01","1958-M02","1958-M03","1958-M04","1958-M05","1958-M06","1958-M07","1958-M08","1958-M09","1958-M10","1958-M11","1958-M12","1959-M01","1959-M02","1959-M03","1959-M04","1959-M05","1959-M06","1959-M07","1959-M08","1959-M09","1959-M10","1959-M11","1959-M12","1960-M01","1960-M02","1960-M03","1960-M04","1960-M05","1960-M06","1960-M07","1960-M08","1960-M09","1960-M10","1960-M11","1960-M12","1961-M01","1961-M02","1961-M03","1961-M04","1961-M05","1961-M06","1961-M07","1961-M08","1961-M09","1961-M10","1961-M11","1961-M12","1962-M01","1962-M02","1962-M03","1962-M04","1962-M05","1962-M06","1962-M07","1962-M08","1962-M09","1962-M10","1962-M11","1962-M12","1963-M01","1963-M02","1963-M03","1963-M04","1963-M05","1963-M06","1963-M07","1963-M08","1963-M09","1963-M10","1963-M11","1963-M12","1964-M01","1964-M02","1964-M03","1964-M04","1964-M05","1964-M06","1964-M07","1964-M08","1964-M09","1964-M10","1964-M11","1964-M12","1965-M01","1965-M02","1965-M03","1965-M04","1965-M05","1965-M06","1965-M07","1965-M08","1965-M09","1965-M10","1965-M11","1965-M12","1966-M01","1966-M02","1966-M03","1966-M04","1966-M05","1966-M06","1966-M07","1966-M08","1966-M09","1966-M10","1966-M11","1966-M12","1967-M01","1967-M02","1967-M03","1967-M04","1967-M05","1967-M06","1967-M07","1967-M08","1967-M09","1967-M10","1967-M11","1967-M12","1968-M01","1968-M02","1968-M03","1968-M04","1968-M05","1968-M06","1968-M07","1968-M08","1968-M09","1968-M10","1968-M11","1968-M12","1969-M01","1969-M02","1969-M03","1969-M04","1969-M05","1969-M06","1969-M07","1969-M08","1969-M09","1969-M10","1969-M11","1969-M12","1970-M01","1970-M02","1970-M03","1970-M04","1970-M05","1970-M06","1970-M07","1970-M08","1970-M09","1970-M10","1970-M11","1970-M12","1971-M01","1971-M02","1971-M03","1971-M04","1971-M05","1971-M06","1971-M07","1971-M08","1971-M09","1971-M10","1971-M11","1971-M12","1972-M01","1972-M02","1972-M03","1972-M04","1972-M05","1972-M06","1972-M07","1972-M08","1972-M09","1972-M10","1972-M11","1972-M12","1973-M01","1973-M02","1973-M03","1973-M04","1973-M05","1973-M06","1973-M07","1973-M08","1973-M09","1973-M10","1973-M11","1973-M12","1974-M01","1974-M02","1974-M03","1974-M04","1974-M05","1974-M06","1974-M07","1974-M08","1974-M09","1974-M10","1974-M11","1974-M12","1975-M01","1975-M02","1975-M03","1975-M04","1975-M05","1975-M06","1975-M07","1975-M08","1975-M09","1975-M10","1975-M11","1975-M12","1976-M01","1976-M02","1976-M03","1976-M04","1976-M05","1976-M06","1976-M07","1976-M08","1976-M09","1976-M10","1976-M11","1976-M12","1977-M01","1977-M02","1977-M03","1977-M04","1977-M05","1977-M06","1977-M07","1977-M08","1977-M09","1977-M10","1977-M11","1977-M12","1978-M01","1978-M02","1978-M03","1978-M04","1978-M05","1978-M06","1978-M07","1978-M08","1978-M09","1978-M10","1978-M11","1978-M12","1979-M01","1979-M02","1979-M03","1979-M04","1979-M05","1979-M06","1979-M07","1979-M08","1979-M09","1979-M10","1979-M11","1979-M12","1980-M01","1980-M02","1980-M03","1980-M04","1980-M05","1980-M06","1980-M07","1980-M08","1980-M09","1980-M10","1980-M11","1980-M12","1981-M01","1981-M02","1981-M03","1981-M04","1981-M05","1981-M06","1981-M07","1981-M08","1981-M09","1981-M10","1981-M11","1981-M12","1982-M01","1982-M02","1982-M03","1982-M04","1982-M05","1982-M06","1982-M07","1982-M08","1982-M09","1982-M10","1982-M11","1982-M12","1983-M01","1983-M02","1983-M03","1983-M04","1983-M05","1983-M06","1983-M07","1983-M08","1983-M09","1983-M10","1983-M11","1983-M12","1984-M01","1984-M02","1984-M03","1984-M04","1984-M05","1984-M06","1984-M07","1984-M08","1984-M09","1984-M10","1984-M11","1984-M12","1985-M01","1985-M02","1985-M03","1985-M04","1985-M05","1985-M06","1985-M07","1985-M08","1985-M09","1985-M10","1985-M11","1985-M12","1986-M01","1986-M02","1986-M03","1986-M04","1986-M05","1986-M06","1986-M07","1986-M08","1986-M09","1986-M10","1986-M11","1986-M12","1987-M01","1987-M02","1987-M03","1987-M04","1987-M05","1987-M06","1987-M07","1987-M08","1987-M09","1987-M10","1987-M11","1987-M12","1988-M01","1988-M02","1988-M03","1988-M04","1988-M05","1988-M06","1988-M07","1988-M08","1988-M09","1988-M10","1988-M11","1988-M12","1989-M01","1989-M02","1989-M03","1989-M04","1989-M05","1989-M06","1989-M07","1989-M08","1989-M09","1989-M10","1989-M11","1989-M12","1990-M01","1990-M02","1990-M03","1990-M04","1990-M05","1990-M06","1990-M07","1990-M08","1990-M09","1990-M10","1990-M11","1990-M12","1991-M01","1991-M02","1991-M03","1991-M04","1991-M05","1991-M06","1991-M07","1991-M08","1991-M09","1991-M10","1991-M11","1991-M12","1992-M01","1992-M02","1992-M03","1992-M04","1992-M05","1992-M06","1992-M07","1992-M08","1992-M09","1992-M10","1992-M11","1992-M12","1993-M01","1993-M02","1993-M03","1993-M04","1993-M05","1993-M06","1993-M07","1993-M08","1993-M09","1993-M10","1993-M11","1993-M12","1994-M01","1994-M02","1994-M03","1994-M04","1994-M05","1994-M06","1994-M07","1994-M08","1994-M09","1994-M10","1994-M11","1994-M12","1995-M01","1995-M02","1995-M03","1995-M04","1995-M05","1995-M06","1995-M07","1995-M08","1995-M09","1995-M10","1995-M11","1995-M12","1996-M01","1996-M02","1996-M03","1996-M04","1996-M05","1996-M06","1996-M07","1996-M08","1996-M09","1996-M10","1996-M11","1996-M12","1997-M01","1997-M02","1997-M03","1997-M04","1997-M05","1997-M06","1997-M07","1997-M08","1997-M09","1997-M10","1997-M11","1997-M12","1998-M01","1998-M02","1998-M03","1998-M04","1998-M05","1998-M06","1998-M07","1998-M08","1998-M09","1998-M10","1998-M11","1998-M12"
"IMF.STA:ER_2026_FEB_VINTAGE(2.0.0)","FRA.XDC_USD.PA_RT.M","OBS_VALUE","France","Domestic currency per US Dollar","Period average","Monthly","Units","3.499999999","3.499999999","3.499999999","3.499899999","3.499899999","3.499899999","3.4998","3.4998","3.499799999","3.4998","4.198999999","4.198999999","4.199999999","4.199999999","4.199999999","4.199999999","4.199999999","4.199999999","4.193","4.192199999","4.1927","4.1936","4.1952","4.199999999","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.39112620655513","5.17357338740616","5.08905852443201","5.0415931436875","5.03727584147881","5.0140393103196","5.01579976952479","5.00250125087556","5.00350245196655","5.00575662036371","5.02361097181873","5.04057664222192","5.08724627359211","5.08362564206617","4.76485443392409","4.5063313958139","4.55394143652051","4.4760753773097","4.26039536487135","4.05597241955206","4.25043566965614","4.26148470145153","4.21620710027052","4.40781064064917","4.59622190580486","5.02386335116925","4.953683063603","4.82113585984096","4.86831215641246","4.86854917258367","4.90003920055371","4.76553564643374","4.78194338201903","4.80053766021794","4.73238370189449","4.67639356550114","4.52304491404057","4.36814746884935","4.27533133836149","4.20097462628974","4.20062169218687","4.05597241955206","4.00464538881121","4.22672133244122","4.37675070047167","4.47087226737921","4.40645104452307","4.40839358157329","4.45871232407966","4.4764761182003","4.47407274862306","4.61744470609965","4.6704964739933","4.73731583707126","4.8423805144953","4.96746311683312","4.91787154543709","4.98206456780501","4.98952200404099","4.98628770904943","4.97314501690869","4.97933575685801","4.98132005006134","4.96696965206214","4.95294700371238","4.9407114626947","4.8527199497672","4.89835904995828","4.9227133998682","4.86050354840384","4.859199999","4.853799999","4.793499999","4.716899999","4.838899999","4.713499999","4.584699999","4.651","4.582","4.439","4.360399999","4.361899999","4.223799999","4.3649","4.320199999","4.241199999","4.2762","4.287499999","4.350599999","4.407299999","4.364899999","4.2446","4.2573","4.2001","4.196599999","4.1607","4.065999999","4.038199999","4.095599999","4.313599999","4.342399999","4.181099999","4.112799999","4.055199999","4.150199999","4.158799999","4.2426","4.448999999","4.567399999","4.6411","4.968099999","4.969999999","5.1056","5.488999999","5.661199999","5.799399999","5.981499999","5.644299999","5.6248","5.614699999","5.715599999","5.825099999","6.017399999","6.142099999","6.243399999","6.0135","6.579099999","6.845199999","6.915899999","7.064199999","7.147299999","7.214699999","6.857299999","6.769399999","6.881799999","7.010899999","7.316499999","7.43","7.663299999","7.779599999","8.040399999","8.060399999","7.948999999","8.172399999","8.381799999","8.5921","8.3231","8.001799999","8.1136","8.4499","8.4198","8.739599999","8.861999999","9.2791","9.417299999","9.1741","9.496799999","9.698199999","10.0707","10.111499999","9.411199999","9.4707","9.3394","8.8777","8.5241","8.6587","8.0675","7.8946","7.6984","7.498","7.1621","6.9629","7.1964","7.1147","7.1292","6.9269","6.7262","6.68","6.5491","6.6248","6.5428","6.1943","6.0844","6.1046","6.0315","5.9696","6.075","6.1514","6.202","6.0523","6.0199","5.7066","5.5369","5.5753","5.7369","5.6942","5.6802","5.7339","5.9219","6.2152","6.3912","6.3503","6.2175","5.9702","5.9965","6.2503","6.3072","6.3248","6.3248","6.6166","6.7209","6.4237","6.5019","6.5929","6.333","6.22","5.9456","5.7598","5.6928","5.7549","5.6694","5.5986","5.6648","5.5005","5.2731","5.2575","5.105","5.0005","5.0664","5.1307","5.0394","5.4598","5.7594","5.8197","6.0581","6.0719","5.9304","5.78","5.763","5.5369","5.3561","5.3801","5.5111","5.6397","5.574","5.4493","5.29849","5.0312","4.9248","4.9239","5.0307","5.3694","5.3931","5.4812","5.5639","5.5949","5.3972","5.4124","5.5652","5.834","5.9276","5.67522","5.74937","5.90914","5.84863","5.92045","5.901","5.76459","5.81354","5.68095","5.56798","5.38705","5.36739","5.30634","5.20592","5.29485","5.41448","5.29431","5.22889","4.98333","4.84595","4.99078","4.91638","4.83245","4.97136","5.04314","4.94105","4.8865","4.96365","5.00561","5.04064","5.05914","5.10604","5.19138","5.17678","5.09343","5.06003","5.12829","5.16668","5.11597","5.24228","5.41689","5.65476","5.71954","5.7625","5.74305","5.82902","6.04362","6.20495","6.01486","5.89275","5.80818","5.95018","6.0836","6.08428","6.12215","6.08337","5.95186","6.01108","6.02273","5.994988","5.70677","5.49502","5.63822","5.60012"
"IMF.STA:ER_2026_FEB_VINTAGE(2.0.0)","FRA.XDC_USD.EOP_RT.M","OBS_VALUE","France","Domestic currency per US Dollar","End-of-period (EoP)","Monthly","Units","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4.19899999999","4.19899999999","4.2","4.2","4.2","4.2","4.2","4.2","4.19099999999","4.19199999999","4.19399999999","4.195","4.19699999999","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","4.93706000393706","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.55419000455419","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","5.11572151321783","4.60412815816649","4.5412","4.5695","4.4105","4.104999999","4.1281","4.324999999","4.249999999","4.2515","4.4919","4.7085","5.099999999","4.8163","4.8644","4.874999999","4.9106","4.8229","4.6938","4.8244","4.7413","4.6946","4.632499999","4.444499999","4.323749999","4.168249999","4.215499999","4.136879999","4.046499999","4.039999999","4.374999999","4.399629999","4.535749999","4.352499999","4.461249999","4.485499999","4.476879999","4.488499999","4.668999999","4.660999999","4.731249999","4.740249999","4.919379999","4.919749999","4.926879999","4.998129999","4.992999999","4.969749999","4.975749999","4.986999999","4.969249999","4.958879999","4.946499999","4.919249999","4.880999999","4.905499999","4.903249999","4.848999999","4.858499999","4.704999999","4.732499999","4.765499999","4.580499999","4.611999999","4.606999999","4.501499999","4.372999999","4.352999999","4.330999999","3.987499999","4.411499999","4.179999999","4.274499999","4.268999999","4.296999999","4.372999999","4.418999999","4.284999999","4.273999999","4.261999999","4.100499999","4.235999999","4.069999999","4.019999999","4.070999999","4.153249999","4.478499999","4.203499999","4.159999999","4.086999999","4.137999999","4.164999999","4.199499999","4.350999999","4.470999999","4.515999999","4.878499999","5.005999999","4.957999999","5.253999999","5.542999999","5.717499999","5.851999999","5.824999999","5.566999999","5.668499999","5.554499999","5.747999999","5.874999999","6.079499999","6.241999999","6.089499999","6.110499999","6.828999999","6.831999999","7.018499999","7.137999999","7.250999999","7.020499999","6.724999999","6.936499999","6.862999999","7.269499999","7.376999999","7.560499999","7.637499999","7.957999999","8.149499999","8.008999999","7.973999999","8.201999999","8.347499999","8.609499999","8.024999999","7.979999999","8.337999999","8.424999999","8.544499999","8.8895","8.863","9.283999999","9.375","9.489","9.592","9.6805","10.182","9.427","9.5045","9.420999999","9.317","8.4995","8.5","8.152499999","7.974","7.6645","7.561","7.317","6.83","7.1325","6.967","7.3655","7.0115","6.8005","6.7235","6.622","6.592","6.4785","6.455","6.0335","6.09","6.013","5.9655","6.0735","6.1055","6.171","6.065","6.118","5.9","5.5635","5.34","5.653","5.716","5.625","5.671","5.802","6.142","6.3325","6.365","6.3955","6.081","5.936","6.059","6.3393","6.223","6.3945","6.3485","6.745","6.636","6.315","6.6065","6.3355","6.237","6.104","5.788","5.716","5.725","5.698","5.6385","5.704","5.61","5.3415","5.2425","5.2365","5.0885","5.0795","5.129","5.044","5.177","5.816","5.852","5.8465","6.1445","5.938","5.9155","5.6665","5.7195","5.577","5.18","5.4998","5.5738","5.5675","5.5955","5.4115","5.1325","4.9995","4.807","4.765","5.215","5.4285","5.5065","5.406","5.589","5.4789","5.321","5.392","5.695","5.9705","5.8275","5.663","5.8685","5.911","5.8955","5.917","5.829","5.71","5.6935","5.611","5.4715","5.443","5.416","5.2815","5.1175","5.388","5.346","5.241","5.1495","4.849","4.914","4.885","4.853","4.767","5.038","4.9145","4.9","4.962","4.9","5.1215","5.046","5.0315","5.1625","5.1947","5.1525","4.989","5.074","5.1715","5.1065","5.215","5.237","5.5155","5.7115","5.6435","5.8222","5.7514","5.8777","6.1741","6.048","5.9331","5.7732","5.9001","5.9881","6.1122","6.0789","6.1845","6.02","5.9802","6.1174","5.9628","5.9335","5.6164","5.5392","5.7023","5.6221"
