"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1955-M01","1955-M02","1955-M03","1955-M04","1955-M05","1955-M06","1955-M07","1955-M08","1955-M09","1955-M10","1955-M11","1955-M12","1956-M01","1956-M02","1956-M03","1956-M04","1956-M05","1956-M06","1956-M07","1956-M08","1956-M09","1956-M10","1956-M11","1956-M12","1957-M01","1957-M02","1957-M03","1957-M04","1957-M05","1957-M06","1957-M07","1957-M08","1957-M09","1957-M10","1957-M11","1957-M12","1958-M01","1958-M02","1958-M03","1958-M04","1958-M05","1958-M06","1958-M07","1958-M08","1958-M09","1958-M10","1958-M11","1958-M12","1959-M01","1959-M02","1959-M03","1959-M04","1959-M05","1959-M06","1959-M07","1959-M08","1959-M09","1959-M10","1959-M11","1959-M12","1960-M01","1960-M02","1960-M03","1960-M04","1960-M05","1960-M06","1960-M07","1960-M08","1960-M09","1960-M10","1960-M11","1960-M12","1961-M01","1961-M02","1961-M03","1961-M04","1961-M05","1961-M06","1961-M07","1961-M08","1961-M09","1961-M10","1961-M11","1961-M12","1962-M01","1962-M02","1962-M03","1962-M04","1962-M05","1962-M06","1962-M07","1962-M08","1962-M09","1962-M10","1962-M11","1962-M12","1963-M01","1963-M02","1963-M03","1963-M04","1963-M05","1963-M06","1963-M07","1963-M08","1963-M09","1963-M10","1963-M11","1963-M12","1964-M01","1964-M02","1964-M03","1964-M04","1964-M05","1964-M06","1964-M07","1964-M08","1964-M09","1964-M10","1964-M11","1964-M12","1965-M01","1965-M02","1965-M03","1965-M04","1965-M05","1965-M06","1965-M07","1965-M08","1965-M09","1965-M10","1965-M11","1965-M12","1966-M01","1966-M02","1966-M03","1966-M04","1966-M05","1966-M06","1966-M07","1966-M08","1966-M09","1966-M10","1966-M11","1966-M12","1967-M01","1967-M02","1967-M03","1967-M04","1967-M05","1967-M06","1967-M07","1967-M08","1967-M09","1967-M10","1967-M11","1967-M12","1968-M01","1968-M02","1968-M03","1968-M04","1968-M05","1968-M06","1968-M07","1968-M08","1968-M09","1968-M10","1968-M11","1968-M12","1969-M01","1969-M02","1969-M03","1969-M04","1969-M05","1969-M06","1969-M07","1969-M08","1969-M09","1969-M10","1969-M11","1969-M12","1970-M01","1970-M02","1970-M03","1970-M04","1970-M05","1970-M06","1970-M07","1970-M08","1970-M09","1970-M10","1970-M11","1970-M12","1971-M01","1971-M02","1971-M03","1971-M04","1971-M05","1971-M06","1971-M07","1971-M08","1971-M09","1971-M10","1971-M11","1971-M12","1972-M01","1972-M02","1972-M03","1972-M04","1972-M05","1972-M06","1972-M07","1972-M08","1972-M09","1972-M10","1972-M11","1972-M12","1973-M01","1973-M02","1973-M03","1973-M04","1973-M05","1973-M06","1973-M07","1973-M08","1973-M09","1973-M10","1973-M11","1973-M12","1974-M01","1974-M02","1974-M03","1974-M04","1974-M05","1974-M06","1974-M07","1974-M08","1974-M09","1974-M10","1974-M11","1974-M12","1975-M01","1975-M02","1975-M03","1975-M04","1975-M05","1975-M06","1975-M07","1975-M08","1975-M09","1975-M10","1975-M11","1975-M12","1976-M01","1976-M02","1976-M03","1976-M04","1976-M05","1976-M06","1976-M07","1976-M08","1976-M09","1976-M10","1976-M11","1976-M12","1977-M01","1977-M02","1977-M03","1977-M04","1977-M05","1977-M06","1977-M07","1977-M08","1977-M09","1977-M10","1977-M11","1977-M12","1978-M01","1978-M02","1978-M03","1978-M04","1978-M05","1978-M06","1978-M07","1978-M08","1978-M09","1978-M10","1978-M11","1978-M12","1979-M01","1979-M02","1979-M03","1979-M04","1979-M05","1979-M06","1979-M07","1979-M08","1979-M09","1979-M10","1979-M11","1979-M12","1980-M01","1980-M02","1980-M03","1980-M04","1980-M05","1980-M06","1980-M07","1980-M08","1980-M09","1980-M10","1980-M11","1980-M12","1981-M01","1981-M02","1981-M03","1981-M04","1981-M05","1981-M06","1981-M07","1981-M08","1981-M09","1981-M10","1981-M11","1981-M12","1982-M01","1982-M02","1982-M03","1982-M04","1982-M05","1982-M06","1982-M07","1982-M08","1982-M09","1982-M10","1982-M11","1982-M12","1983-M01","1983-M02","1983-M03","1983-M04","1983-M05","1983-M06","1983-M07","1983-M08","1983-M09","1983-M10","1983-M11","1983-M12","1984-M01","1984-M02","1984-M03","1984-M04","1984-M05","1984-M06","1984-M07","1984-M08","1984-M09","1984-M10","1984-M11","1984-M12","1985-M01","1985-M02","1985-M03","1985-M04","1985-M05","1985-M06","1985-M07","1985-M08","1985-M09","1985-M10","1985-M11","1985-M12","1986-M01","1986-M02","1986-M03","1986-M04","1986-M05","1986-M06","1986-M07","1986-M08","1986-M09","1986-M10","1986-M11","1986-M12","1987-M01","1987-M02","1987-M03","1987-M04","1987-M05","1987-M06","1987-M07","1987-M08","1987-M09","1987-M10","1987-M11","1987-M12","1988-M01","1988-M02","1988-M03","1988-M04","1988-M05","1988-M06","1988-M07","1988-M08","1988-M09","1988-M10","1988-M11","1988-M12","1989-M01","1989-M02","1989-M03","1989-M04","1989-M05","1989-M06","1989-M07","1989-M08","1989-M09","1989-M10","1989-M11","1989-M12","1990-M01","1990-M02","1990-M03","1990-M04","1990-M05","1990-M06","1990-M07","1990-M08","1990-M09","1990-M10","1990-M11","1990-M12","1991-M01","1991-M02","1991-M03","1991-M04","1991-M05","1991-M06","1991-M07","1991-M08","1991-M09","1991-M10","1991-M11","1991-M12","1992-M01","1992-M02","1992-M03","1992-M04","1992-M05","1992-M06","1992-M07","1992-M08","1992-M09","1992-M10","1992-M11","1992-M12","1993-M01","1993-M02","1993-M03","1993-M04","1993-M05","1993-M06","1993-M07","1993-M08","1993-M09","1993-M10","1993-M11","1993-M12","1994-M01","1994-M02","1994-M03","1994-M04","1994-M05","1994-M06","1994-M07","1994-M08","1994-M09","1994-M10","1994-M11","1994-M12","1995-M01","1995-M02","1995-M03","1995-M04","1995-M05","1995-M06","1995-M07","1995-M08","1995-M09","1995-M10","1995-M11","1995-M12","1996-M01","1996-M02","1996-M03","1996-M04","1996-M05","1996-M06","1996-M07","1996-M08","1996-M09","1996-M10","1996-M11","1996-M12","1997-M01","1997-M02","1997-M03","1997-M04","1997-M05","1997-M06","1997-M07","1997-M08","1997-M09","1997-M10","1997-M11","1997-M12","1998-M01","1998-M02","1998-M03","1998-M04","1998-M05","1998-M06","1998-M07","1998-M08","1998-M09","1998-M10","1998-M11","1998-M12","1999-M01","1999-M02","1999-M03","1999-M04","1999-M05","1999-M06","1999-M07","1999-M08","1999-M09","1999-M10","1999-M11","1999-M12","2000-M01","2000-M02","2000-M03","2000-M04","2000-M05","2000-M06","2000-M07","2000-M08","2000-M09","2000-M10","2000-M11","2000-M12","2001-M01","2001-M02","2001-M03","2001-M04","2001-M05","2001-M06","2001-M07","2001-M08","2001-M09","2001-M10","2001-M11","2001-M12","2002-M01","2002-M02","2002-M03","2002-M04","2002-M05","2002-M06","2002-M07","2002-M08","2002-M09","2002-M10","2002-M11","2002-M12","2003-M01","2003-M02","2003-M03","2003-M04","2003-M05","2003-M06","2003-M07","2003-M08","2003-M09","2003-M10","2003-M11","2003-M12","2004-M01","2004-M02","2004-M03","2004-M04","2004-M05","2004-M06","2004-M07","2004-M08","2004-M09","2004-M10","2004-M11","2004-M12","2005-M01","2005-M02","2005-M03","2005-M04","2005-M05","2005-M06","2005-M07","2005-M08","2005-M09","2005-M10","2005-M11","2005-M12","2006-M01","2006-M02","2006-M03","2006-M04","2006-M05","2006-M06","2006-M07","2006-M08","2006-M09","2006-M10","2006-M11","2006-M12","2007-M01","2007-M02","2007-M03","2007-M04","2007-M05","2007-M06","2007-M07","2007-M08","2007-M09","2007-M10","2007-M11","2007-M12","2008-M01","2008-M02","2008-M03","2008-M04","2008-M05","2008-M06","2008-M07","2008-M08","2008-M09","2008-M10","2008-M11","2008-M12","2009-M01","2009-M02","2009-M03","2009-M04","2009-M05","2009-M06","2009-M07","2009-M08","2009-M09","2009-M10","2009-M11","2009-M12","2010-M01","2010-M02","2010-M03","2010-M04","2010-M05","2010-M06","2010-M07","2010-M08","2010-M09","2010-M10","2010-M11","2010-M12","2011-M01","2011-M02","2011-M03","2011-M04","2011-M05","2011-M06","2011-M07","2011-M08","2011-M09","2011-M10","2011-M11","2011-M12","2012-M01","2012-M02","2012-M03","2012-M04","2012-M05","2012-M06","2012-M07","2012-M08","2012-M09","2012-M10","2012-M11","2012-M12","2013-M01","2013-M02","2013-M03","2013-M04","2013-M05","2013-M06","2013-M07","2013-M08","2013-M09","2013-M10","2013-M11","2013-M12","2014-M01","2014-M02","2014-M03","2014-M04","2014-M05","2014-M06","2014-M07","2014-M08","2014-M09","2014-M10","2014-M11","2014-M12","2015-M01","2015-M02","2015-M03","2015-M04","2015-M05","2015-M06","2015-M07","2015-M08","2015-M09","2015-M10","2015-M11","2015-M12","2016-M01","2016-M02","2016-M03","2016-M04","2016-M05","2016-M06","2016-M07","2016-M08","2016-M09","2016-M10","2016-M11","2016-M12","2017-M01","2017-M02","2017-M03","2017-M04","2017-M05","2017-M06","2017-M07","2017-M08","2017-M09","2017-M10","2017-M11","2017-M12","2018-M01","2018-M02","2018-M03","2018-M04","2018-M05","2018-M06","2018-M07","2018-M08","2018-M09","2018-M10","2018-M11","2018-M12","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12","2025-M01","2025-M02","2025-M03","2025-M04","2025-M05","2025-M06","2025-M07","2025-M08","2025-M09","2025-M10","2025-M11","2025-M12","2026-M01"
"IMF.STA:CPI(5.0.0)","USA.CPI.CP03.POP_PCH_PA_PT.M","OBS_VALUE","United States","Consumer price index (CPI)","Clothing and footwear","Period average, Period-over-period percent change","Monthly","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.692364753881208","2.282036909279049","2.102545186278164","-0.1166391412056295","-0.7585230502134232","-2.053460789520257","-2.577051062608304","0.3633903335988777","3.280417527454644","1.014875719835267","-0.5461120780397964","-2.28446875622203","-0.9008332707754747","1.832112285865797","2.073326248671658","0.4747477902363636","-0.064244044473445","-1.113588055368355","-1.82025982741081","1.403321407593268","3.296506545619222","1.212288053507895","0.1500987226498125","-2.537795346872235","-1.371601956777558","1.410558258776792","3.471154540670455","0.976295661019022","-0.3713360195938892","-2.179817605075383","-2.512135061460601","0.7515436269515887","4.538560742842442","2.060716118589792","-1.102386570223926","-2.99984355444306","-1.009031893875213","1.658808794028663","1.646766567833954","0.3183018644802494","-0.8457843397282174","-1.506865600665812","-1.848778377943398","1.367097428750095","3.433320190470404","1.123068351757854","-1.272980339848008","-2.096122027393531","-1.796999999999978","1.077360162113119","2.717079215401846","0.6286902450028856","-0.4931821947582442","-1.381093708677409","-2.204940258037627","0.9262362511806961","3.707169811320761","1.329335623283713","-2.038705723505948","-3.804496578690115","-1.313917567677375","1.652679812593283","3.012560777957846","0.3402363954609262","-1.072128577028658","-1.780159689338833","-2.041372076369858","1.587644787644725","3.227016124945568","0.8365160872254083","-1.659153091925257","-3.237655818374378","-1.04574895885565","2.646137301332862","1.796183990490191","0.3542835653989994","-0.2642815584722778","-1.764897813899659","-2.021056021901559","1.387833090214353","2.997051582114877","1.522797698096585","-2.050327994341328","-3.493030755685627","0.0420271433843229","2.251093783620364","1.881876665931778","-0.1819576677944009","-1.243509020859865","-1.389872786230999","-1.782823377043888","1.244462758833833","3.081055780540952","1.114445343809848","-2.956997120124938","-3.537009838440333","1.225362394410286","3.443053623860238","1.60048602189095","0.6910816162487636","-0.8216590893603064","-2.141840490797582","-2.273981122044664","-0.2627635333483691","4.228671400637997","1.194719537120312","-2.908604825883822","-3.271093781404519","1.308011178872376","2.828369841660487","0.148598783285146","-0.4053017855186592","-0.9098908131023974","-0.7618413351900068","-1.25575767435715","1.43339649064995","2.895313895882395","-0.7409526816369408","-2.345807862432346","-2.848999949106809","1.104289336378662","2.957512953367952","-0.4056203071844248","-4.164687572636999","-3.099230201413049","0.008705966852035105","-0.5603978280503569","1.835113367766786","2.526299953793718","-0.03144258583821147","-1.938520894927789","-1.770498112965471","2.501170042556896","2.045128749668189","0.3433887264440227","-0.09955304829360384","0.1598588259718939","-0.4518649794276981","-1.071283562200068","1.811121400909249","1.906041655899566","0.9453387294728482","-1.132424312456688","-1.043762831066887","1.984245175470039","3.376670459924162","0.7510813233058974","-1.207661738684829","-0.2270636365415672","-0.2687802868297957","-1.180312389345683","1.697057769638035","1.975081479451516","-0.2716165503738397","-1.872810563190509","-1.681999176163628","1.937215078755498","3.52484122557221","0.7259596752086153","-0.8746328325153079","-0.20733335226783","-0.8822859744990911","-1.228966863837428","1.928406690311479","1.716991177365425","-0.1430040190672764","-3.233898368542693","-1.989708072972106","1.228719467061478","3.851028565857468","0.9397296282387968","0.08091442601912954","-0.7239238718310924","-1.197240449690683","-1.657981999052506","2.032755298651193","2.558776319516544","-1.441723439513848","-2.523025762699193","-1.679875039529326","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","USA.CPI.CP03.YOY_PCH_PA_PT.M","OBS_VALUE","United States","Consumer price index (CPI)","Clothing and footwear","Period average, Year-over-year (YOY) percent change","Monthly","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.184761299210509","-0.389142807864783","-0.8273172788111752","-0.8556977704376433","-0.2686866390402155","0.4290191913196406","1.392713239280859","2.180342001593246","3.23909970642596","3.255182288102489","3.456972829881915","4.181206576754981","3.911117783950158","3.417490016990015","2.989373007438891","4.399745968287602","4.920886567813777","4.598475815231521","3.47065669857714","2.741496235382102","2.081117231355826","3.308557387412278","4.174557762823872","2.87174225736043","2.384048547897683","2.760424841730825","3.011979816949212","1.195687944394053","0.5362645176581714","0.05749405233943184","0.7458375979165269","1.431363173322753","2.051070415269582","0.9721290118826704","0.04448226511431771","-0.1280897997496554","0.8023870005241835","0","-0.5719608943024507","0.4749891599984331","0.7858623365652653","1.14426677762586","1.273424062283131","0.9059326289467858","0.4670771283855278","0.7330733366565917","0.9385451100929967","0.1556671659763831","-1.592000000000022","-1.107909127012408","-0.5450277551102385","-0.2589301477078935","-0.5448396183198878","-1.123485449541157","-1.523593853977338","-1.358886079034693","-0.712452830188717","-1.172144111625381","-1.652797594537928","-1.271749755620707","-0.6899845541012254","-0.4201204757246786","0.5530794165315861","-0.6342557083013854","-0.6203449627597119","0.1911913300180787","0.2067595235454219","0.2275418275417503","0.03040530268483777","-0.1924379731176654","0.4868406959875157","0.08712957554032534","-0.1770201270861433","0.9203056655671581","0.5319041766566883","0.6165325733060139","0.07889001745445164","-0.9037067797783572","-0.5253940455342259","-0.2835247467795439","-0.4245316473652465","-0.3433180856819277","-0.7441644138252189","-1.662924015946601","-1.707737094591834","-0.5450987222967884","0.6142653866965724","0.336375796679583","1.213948584547777","1.646295834372702","0.871175327829066","0.3667456474709495","-1.127414070290333","-0.02665192584844439","0.05271635671406273","0.1026095004325274","0.3785587652517972","0.4605161489722894","-0.1364446701923324","-1.56351089066211","-2.635344970258706","-2.721963190184046","-1.350144944981053","-0.3222958963726325","1.372851703200536","0.076027606907663","-1.838246055674272","-1.269244683844512","-0.838415426012667","-1.037820986135063","-0.9135334596588441","-1.46187474481916","-5.181378234611855","-7.276341547092925","-6.556376910327744","-5.898344179915972","-5.52566393242912","-5.864477682623626","-5.191590875205026","-4.796172833223045","-3.739287136181705","-2.409326424870434","-3.274151015560543","-2.546715040777798","1.58705051144152","5.003754448204951","4.520179762565443","3.983191806005409","3.958693760006864","3.329769840271718","4.33939317690968","5.197096212032113","5.975380127779571","5.440934430581313","6.816786505863648","7.25078035071712","6.061140810712639","5.651421405548834","5.84573100267558","5.729078969523529","5.610625872138069","5.682175496252051","4.408114870228335","3.626237372197461","2.957881006911955","2.91040191744134","3.057904375949781","3.032207536041254","3.379529038698662","3.399972533401356","2.763898178384585","2.713301747820141","2.946962504771346","2.68641245405081","2.818839742849451","1.392675702712819","1.075343900565582","0.3728385638375917","0.6890945354519903","0.9027862498709971","1.875467446770287","1.348095021250748","1.026053331801844","0.5872434443863788","0.6902190447216225","1.523506869800835","0.2031131536827607","0.9392350699348168","1.258327165062914","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","USA.CPI.CP02.YOY_PCH_PA_PT.M","OBS_VALUE","United States","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Year-over-year (YOY) percent change","Monthly","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.281406815900817","3.27007203952378","3.580634986240864","3.537446035733306","3.348381833016065","2.338461538461519","1.952219455653829","0.9353525069992192","1.092676315817349","1.382278909406217","1.545606499798935","1.726185427093032","1.499852127255054","2.045332406031671","1.632871648937838","1.451497710372659","1.608370261991718","1.802913778734246","1.859045212905886","2.340877093445965","1.780496234774116","1.512606795255689","1.292883411295267","1.343548050865175","1.546370296370355","1.33725733168111","1.540512057528985","1.687475412551462","2.065657664377251","2.089119170984515","1.857153191885159","2.086113791758191","2.574630321365679","2.410827141844177","2.520878759205186","2.376862870131316","2.477916009100024","2.508788913231769","2.257903680413526","2.381291741326011","1.951788886069521","2.128588249624387","2.481787373932172","1.385788129286649","1.556966723849102","1.481080104759297","1.711493895404258","2.159935704239472","1.895999999999996","1.322107021084124","1.597078490686229","1.60098644630727","1.453488372092975","1.488873207239645","1.409845154647294","2.025472147278182","1.853150652455244","1.863882214509623","2.170932583715541","1.922509587963454","1.915678731255372","2.477263139305669","2.463247176815119","2.414532214968674","2.587628056678617","2.35723869122818","2.428047018393424","1.933733885551009","2.005644512118227","2.319982915606978","2.155696715772442","2.038689758309596","2.235960249595612","2.0612338681882","1.844842089164196","2.081422018348675","4.371323353579826","4.082550374098245","3.640089596339886","3.903783608496135","3.554959734542707","3.734061930783232","4.403746019145837","4.55568373078157","3.919186210793995","3.700576896018001","3.929758038781365","3.525623022337042","1.995142739311707","2.19607482649263","2.388397373406656","2.210391040939964","2.249439935363058","2.230575065847279","2.207659374179753","2.335045579510975","2.452619843924174","2.590682948891922","2.893446398092655","3.54210374014324","2.824102361355725","3.261553960458329","3.220127367938846","3.80967776700074","4.063179067219825","3.785012032241041","3.082768026355369","3.034694851446629","2.907012748038273","3.004038302149628","3.078016798757261","3.482939013633077","3.681565954471974","3.258710801393777","3.542587629224814","3.465697724716679","3.249605232502939","3.279776578688735","3.360853615580935","3.614313160422665","3.926136705552614","4.512887237739805","4.367187766084268","3.904159879820074","3.912413188591408","4.211201187774641","4.332406061166363","4.095454697481507","4.259675572678546","4.58024186481277","5.036114735975895","5.11646772511299","5.180742824054917","4.365524641052292","4.90156886100522","4.902733216911028","5.12450320382843","5.39774797017807","5.447793655652415","5.449258598808042","6.050307004184299","5.602240896358514","5.195062119173874","5.422602313622619","5.359684789191007","5.744645786082593","5.437817406926427","5.333292038002049","5.058329732732492","5.058332885308093","4.462778350712329","4.343454348786494","3.943251046847313","4.235719089830504","4.902395907774448","4.547593614843945","4.401050997253056","4.225080338125194","4.424922366547859","4.201736266805824","4.112687641373684","4.604969770519118","4.985118503513803","4.940137246313315","5.216006515463358","4.962590261868173","4.045119467630447","4.010402897950158","3.983155064920202","","","","","","","","","","","","",""
